date,weekday,month,year,is_schoolholiday,is_holiday,is_holiday_next2days,store,product,rain,temperature,promotion_currentweek,promotion_lastweek
2016-12-17,FRI,DEC,2016,0,0,0,2,101,0.5,0.6,0,0
2016-12-18,SAT,DEC,2016,0,0,0,2,101,0.5,1.8,0,0
2016-12-19,SUN,DEC,2016,0,0,0,2,101,0.0,2.4,0,0
2016-12-20,MON,DEC,2016,0,0,0,2,101,0.0,0.1,0,0
2016-12-21,TUE,DEC,2016,0,0,0,2,101,0.0,-0.5,0,0
2016-12-22,WED,DEC,2016,0,0,0,2,101,2.6,0.9,0,0
2016-12-23,THU,DEC,2016,1,0,1,2,101,0.0,2.9,0,0
2016-12-24,FRI,DEC,2016,1,0,1,2,101,1.4,5.8,0,0
2016-12-25,SAT,DEC,2016,1,1,1,2,101,0.2,7.0,0,0
2016-12-26,SUN,DEC,2016,1,1,0,2,101,0.6,6.3,0,0
2016-12-27,MON,DEC,2016,1,0,0,2,101,0.0,2.9,0,0
2016-12-28,TUE,DEC,2016,1,0,0,2,101,0.0,4.1,0,0
2016-12-29,WED,DEC,2016,1,0,0,2,101,0.0,-0.3,0,0
2016-12-30,THU,DEC,2016,1,0,1,2,101,0.0,-4.0,0,0
2016-12-31,FRI,DEC,2016,1,0,1,2,101,0.0,-5.3,0,0
2017-01-01,SAT,JAN,2017,1,1,0,2,101,0.0,-4.3,0,0
2017-01-02,SUN,JAN,2017,1,0,0,2,101,1.6,-0.5,0,0
2017-01-03,MON,JAN,2017,1,0,0,2,101,0.6,-0.5,0,0
2017-01-04,TUE,JAN,2017,1,0,1,2,101,3.7,0.2,0,0
2017-01-05,WED,JAN,2017,1,0,1,2,101,0.0,-2.9,0,0
2017-01-06,THU,JAN,2017,1,1,0,2,101,0.0,-11.9,0,0
2017-01-07,FRI,JAN,2017,1,0,0,2,101,1.0,-8.9,0,0
2017-01-08,SAT,JAN,2017,0,0,0,2,101,0.3,-1.9,0,0
2017-01-09,SUN,JAN,2017,0,0,0,2,101,0.0,-0.2,0,0
2017-01-10,MON,JAN,2017,0,0,0,2,101,0.0,-0.8,0,0
2017-01-11,TUE,JAN,2017,0,0,0,2,101,2.4,1.2,0,0
2017-01-12,WED,JAN,2017,0,0,0,2,101,4.0,3.1,1,0
2017-01-13,THU,JAN,2017,0,0,0,2,101,4.8,1.4,1,0
2017-01-14,FRI,JAN,2017,0,0,0,2,101,1.9,0.6,1,0
2017-01-15,SAT,JAN,2017,0,0,0,2,101,0.8,-0.8,1,0
2017-01-16,SUN,JAN,2017,0,0,0,2,101,0.0,-4.7,1,0
2017-01-17,MON,JAN,2017,0,0,0,2,101,0.0,-3.2,1,0
2017-01-18,TUE,JAN,2017,0,0,0,2,101,0.0,-3.9,1,0
2017-01-19,WED,JAN,2017,0,0,0,2,101,0.0,-8.1,0,1
2017-01-20,THU,JAN,2017,0,0,0,2,101,0.0,-8.3,0,1
2017-01-21,FRI,JAN,2017,0,0,0,2,101,0.0,-7.9,0,1
2017-01-22,SAT,JAN,2017,0,0,0,2,101,0.0,-9.6,0,1
2017-01-23,SUN,JAN,2017,0,0,0,2,101,0.0,-10.5,0,1
2017-01-24,MON,JAN,2017,0,0,0,2,101,0.0,-7.2,0,1
2017-01-25,TUE,JAN,2017,0,0,0,2,101,0.0,-4.4,0,1
2017-01-26,WED,JAN,2017,0,0,0,2,101,0.0,-2.4,0,0
2017-01-27,THU,JAN,2017,0,0,0,2,101,0.0,-5.8,0,0
2017-01-28,FRI,JAN,2017,0,0,0,2,101,0.0,-6.7,0,0
2017-01-29,SAT,JAN,2017,0,0,0,2,101,0.0,-4.0,0,0
2017-01-30,SUN,JAN,2017,0,0,0,2,101,4.6,1.3,0,0
2017-01-31,MON,JAN,2017,0,0,0,2,101,0.0,3.1,0,0
2017-02-01,TUE,FEB,2017,0,0,0,2,101,0.4,2.9,0,0
2017-02-02,WED,FEB,2017,0,0,0,2,101,0.0,3.4,0,0
2017-02-03,THU,FEB,2017,0,0,0,2,101,0.0,3.9,0,0
2017-02-04,FRI,FEB,2017,0,0,0,2,101,5.2,4.5,0,0
2017-02-05,SAT,FEB,2017,0,0,0,2,101,0.0,4.6,0,0
2017-02-06,SUN,FEB,2017,0,0,0,2,101,0.0,3.7,0,0
2017-02-07,MON,FEB,2017,0,0,0,2,101,0.2,2.9,0,0
2017-02-08,TUE,FEB,2017,0,0,0,2,101,0.0,1.8,0,0
2017-02-09,WED,FEB,2017,0,0,0,2,101,0.0,-1.0,0,0
2017-02-10,THU,FEB,2017,0,0,0,2,101,0.4,-0.4,0,0
2017-02-11,FRI,FEB,2017,0,0,0,2,101,0.0,0.0,0,0
2017-02-12,SAT,FEB,2017,0,0,0,2,101,0.0,0.5,0,0
2017-02-13,SUN,FEB,2017,0,0,0,2,101,0.0,3.0,0,0
2017-02-14,MON,FEB,2017,0,0,0,2,101,0.0,1.4,0,0
2017-02-15,TUE,FEB,2017,0,0,0,2,101,0.0,0.8,0,0
2017-02-16,WED,FEB,2017,0,0,0,2,101,3.3,4.6,0,0
2017-02-17,THU,FEB,2017,0,0,0,2,101,1.2,6.2,0,0
2017-02-18,FRI,FEB,2017,0,0,0,2,101,0.0,4.6,0,0
2017-02-19,SAT,FEB,2017,0,0,0,2,101,0.2,2.1,0,0
2017-02-20,SUN,FEB,2017,0,0,0,2,101,2.4,6.6,0,0
2017-02-21,MON,FEB,2017,0,0,0,2,101,6.4,9.0,0,0
2017-02-22,TUE,FEB,2017,0,0,0,2,101,0.3,9.3,0,0
2017-02-23,WED,FEB,2017,0,0,0,2,101,1.2,10.1,0,0
2017-02-24,THU,FEB,2017,0,0,0,2,101,0.0,4.7,0,0
2017-02-25,FRI,FEB,2017,0,0,0,2,101,0.0,3.0,0,0
2017-02-26,SAT,FEB,2017,0,0,0,2,101,0.0,6.1,0,0
2017-02-27,SUN,FEB,2017,1,0,0,2,101,10.1,9.9,0,0
2017-02-28,MON,FEB,2017,1,0,0,2,101,2.8,5.5,0,0
2017-03-01,TUE,MAR,2017,1,0,0,2,101,6.3,5.6,0,0
2017-03-02,WED,MAR,2017,1,0,0,2,101,0.0,7.6,0,0
2017-03-03,THU,MAR,2017,1,0,0,2,101,0.0,5.5,0,0
2017-03-04,FRI,MAR,2017,0,0,0,2,101,0.1,7.5,0,0
2017-03-05,SAT,MAR,2017,0,0,0,2,101,3.5,7.8,0,0
2017-03-06,SUN,MAR,2017,0,0,0,2,101,4.0,5.8,0,0
2017-03-07,MON,MAR,2017,0,0,0,2,101,0.1,5.6,0,0
2017-03-08,TUE,MAR,2017,0,0,0,2,101,7.5,5.1,0,0
2017-03-09,WED,MAR,2017,0,0,0,2,101,5.9,9.9,0,0
2017-03-10,THU,MAR,2017,0,0,0,2,101,0.0,5.9,0,0
2017-03-11,FRI,MAR,2017,0,0,0,2,101,0.0,4.6,0,0
2017-03-12,SAT,MAR,2017,0,0,0,2,101,0.0,4.7,0,0
2017-03-13,SUN,MAR,2017,0,0,0,2,101,0.0,4.3,0,0
2017-03-14,MON,MAR,2017,0,0,0,2,101,0.0,6.5,0,0
2017-03-15,TUE,MAR,2017,0,0,0,2,101,0.0,7.4,0,0
2017-03-16,WED,MAR,2017,0,0,0,2,101,0.0,8.2,0,0
2017-03-17,THU,MAR,2017,0,0,0,2,101,1.2,9.9,0,0
2017-03-18,FRI,MAR,2017,0,0,0,2,101,4.8,8.2,0,0
2017-03-19,SAT,MAR,2017,0,0,0,2,101,0.2,10.6,0,0
2017-03-20,SUN,MAR,2017,0,0,0,2,101,0.0,11.0,0,0
2017-03-21,MON,MAR,2017,0,0,0,2,101,7.4,8.9,0,0
2017-03-22,TUE,MAR,2017,0,0,0,2,101,0.2,5.9,0,0
2017-03-23,WED,MAR,2017,0,0,0,2,101,0.0,8.6,0,0
2017-03-24,THU,MAR,2017,0,0,0,2,101,0.0,7.6,0,0
2017-03-25,FRI,MAR,2017,0,0,0,2,101,0.0,8.3,0,0
2017-03-26,SAT,MAR,2017,0,0,0,2,101,0.0,8.0,0,0
2017-03-27,SUN,MAR,2017,0,0,0,2,101,0.0,8.1,0,0
2017-03-28,MON,MAR,2017,0,0,0,2,101,0.0,10.1,0,0
2017-03-29,TUE,MAR,2017,0,0,0,2,101,0.0,13.2,0,0
2017-03-30,WED,MAR,2017,0,0,0,2,101,0.0,13.0,1,0
2017-03-31,THU,MAR,2017,0,0,0,2,101,0.0,14.1,1,0
2017-04-01,FRI,APR,2017,0,0,0,2,101,3.4,13.6,1,0
2017-04-02,SAT,APR,2017,0,0,0,2,101,0.6,12.6,1,0
2017-04-03,SUN,APR,2017,0,0,0,2,101,0.6,12.3,1,0
2017-04-04,MON,APR,2017,0,0,0,2,101,1.8,10.3,1,0
2017-04-05,TUE,APR,2017,0,0,0,2,101,0.0,9.2,1,0
2017-04-06,WED,APR,2017,0,0,0,2,101,0.0,7.2,0,1
2017-04-07,THU,APR,2017,0,0,0,2,101,0.0,8.0,0,1
2017-04-08,FRI,APR,2017,0,0,0,2,101,0.0,10.1,0,1
2017-04-09,SAT,APR,2017,0,0,0,2,101,0.0,10.5,0,1
2017-04-10,SUN,APR,2017,1,0,0,2,101,0.6,13.5,0,1
2017-04-11,MON,APR,2017,1,0,0,2,101,0.0,8.4,0,1
2017-04-12,TUE,APR,2017,1,0,1,2,101,0.0,10.9,0,1
2017-04-13,WED,APR,2017,1,0,1,2,101,0.2,11.5,0,0
2017-04-14,THU,APR,2017,1,1,1,2,101,0.0,10.1,0,0
2017-04-15,FRI,APR,2017,1,0,1,2,101,0.3,10.2,0,0
2017-04-16,SAT,APR,2017,1,1,1,2,101,0.9,7.9,0,0
2017-04-17,SUN,APR,2017,1,1,0,2,101,11.7,5.6,0,0
2017-04-18,MON,APR,2017,1,0,0,2,101,4.0,3.7,0,0
2017-04-19,TUE,APR,2017,1,0,0,2,101,0.4,2.6,0,0
2017-04-20,WED,APR,2017,1,0,0,2,101,0.0,3.2,0,0
2017-04-21,THU,APR,2017,1,0,0,2,101,0.0,8.4,0,0
2017-04-22,FRI,APR,2017,0,0,0,2,101,0.2,9.2,0,0
2017-04-23,SAT,APR,2017,0,0,0,2,101,0.0,5.7,0,0
2017-04-24,SUN,APR,2017,0,0,0,2,101,0.0,7.6,0,0
2017-04-25,MON,APR,2017,0,0,0,2,101,0.6,7.2,0,0
2017-04-26,TUE,APR,2017,0,0,0,2,101,6.7,5.9,0,0
2017-04-27,WED,APR,2017,0,0,0,2,101,1.0,6.0,0,0
2017-04-28,THU,APR,2017,0,0,0,2,101,0.0,7.5,0,0
2017-04-29,FRI,APR,2017,0,0,1,2,101,0.0,8.2,0,0
2017-04-30,SAT,APR,2017,0,0,1,2,101,0.0,9.2,0,0
2017-05-01,SUN,MAY,2017,0,1,0,2,101,33.3,6.6,0,0
2017-05-02,MON,MAY,2017,0,0,0,2,101,13.3,7.8,0,0
2017-05-03,TUE,MAY,2017,0,0,0,2,101,3.9,8.3,0,0
2017-05-04,WED,MAY,2017,0,0,0,2,101,15.1,10.1,0,0
2017-05-05,THU,MAY,2017,0,0,0,2,101,0.0,10.2,0,0
2017-05-06,FRI,MAY,2017,0,0,0,2,101,0.0,12.9,0,0
2017-05-07,SAT,MAY,2017,0,0,0,2,101,5.5,13.1,0,0
2017-05-08,SUN,MAY,2017,0,0,0,2,101,0.4,9.9,0,0
2017-05-09,MON,MAY,2017,0,0,0,2,101,0.0,8.3,0,0
2017-05-10,TUE,MAY,2017,0,0,0,2,101,0.0,9.7,0,0
2017-05-11,WED,MAY,2017,0,0,0,2,101,0.5,14.7,0,0
2017-05-12,THU,MAY,2017,0,0,0,2,101,0.2,16.0,0,0
2017-05-13,FRI,MAY,2017,0,0,0,2,101,0.4,16.7,0,0
2017-05-14,SAT,MAY,2017,0,0,0,2,101,0.9,15.6,0,0
2017-05-15,SUN,MAY,2017,0,0,0,2,101,0.3,15.4,0,0
2017-05-16,MON,MAY,2017,0,0,0,2,101,0.0,16.2,0,0
2017-05-17,TUE,MAY,2017,0,0,0,2,101,0.0,19.1,0,0
2017-05-18,WED,MAY,2017,0,0,0,2,101,14.6,19.2,0,0
2017-05-19,THU,MAY,2017,0,0,0,2,101,9.2,13.8,0,0
2017-05-20,FRI,MAY,2017,0,0,0,2,101,0.0,12.0,0,0
2017-05-21,SAT,MAY,2017,0,0,0,2,101,0.0,14.2,0,0
2017-05-22,SUN,MAY,2017,0,0,0,2,101,0.0,16.2,0,0
2017-05-23,MON,MAY,2017,0,0,1,2,101,0.0,18.3,0,0
2017-05-24,TUE,MAY,2017,0,0,1,2,101,1.5,15.6,0,0
2017-05-25,WED,MAY,2017,0,1,0,2,101,0.0,15.6,0,0
2017-05-26,THU,MAY,2017,0,0,0,2,101,0.0,17.0,0,0
2017-05-27,FRI,MAY,2017,0,0,0,2,101,0.0,19.7,0,0
2017-05-28,SAT,MAY,2017,0,0,0,2,101,0.0,21.4,0,0
2017-05-29,SUN,MAY,2017,0,0,0,2,101,6.8,23.7,0,0
2017-05-30,MON,MAY,2017,0,0,0,2,101,2.1,20.9,0,0
2017-05-31,TUE,MAY,2017,0,0,0,2,101,0.0,19.1,0,0
2017-06-01,WED,JUN,2017,0,0,0,2,101,0.0,18.5,0,0
2017-06-02,THU,JUN,2017,0,0,1,2,101,0.0,20.4,0,0
2017-06-03,FRI,JUN,2017,0,0,1,2,101,12.4,21.3,0,0
2017-06-04,SAT,JUN,2017,0,1,1,2,101,1.3,16.8,0,0
2017-06-05,SUN,JUN,2017,0,1,0,2,101,0.4,14.1,0,0
2017-06-06,MON,JUN,2017,1,0,0,2,101,2.4,14.2,0,0
2017-06-07,TUE,JUN,2017,1,0,0,2,101,0.1,12.9,0,0
2017-06-08,WED,JUN,2017,1,0,0,2,101,0.0,15.4,0,0
2017-06-09,THU,JUN,2017,1,0,0,2,101,2.0,16.2,0,0
2017-06-10,FRI,JUN,2017,1,0,0,2,101,0.0,16.8,0,0
2017-06-11,SAT,JUN,2017,1,0,0,2,101,0.0,20.9,0,0
2017-06-12,SUN,JUN,2017,1,0,0,2,101,0.0,20.9,0,0
2017-06-13,MON,JUN,2017,1,0,1,2,101,0.0,16.9,0,0
2017-06-14,TUE,JUN,2017,1,0,1,2,101,0.0,18.0,0,0
2017-06-15,WED,JUN,2017,1,1,0,2,101,0.0,21.5,0,0
2017-06-16,THU,JUN,2017,1,0,0,2,101,0.0,19.7,0,0
2017-06-17,FRI,JUN,2017,0,0,0,2,101,0.0,16.6,0,0
2017-06-18,SAT,JUN,2017,0,0,0,2,101,0.0,20.1,0,0
2017-06-19,SUN,JUN,2017,0,0,0,2,101,0.0,21.2,0,0
2017-06-20,MON,JUN,2017,0,0,0,2,101,0.0,23.4,0,0
2017-06-21,TUE,JUN,2017,0,0,0,2,101,0.0,23.8,0,0
2017-06-22,WED,JUN,2017,0,0,0,2,101,0.0,25.6,0,0
2017-06-23,THU,JUN,2017,0,0,0,2,101,0.0,23.7,0,0
2017-06-24,FRI,JUN,2017,0,0,0,2,101,0.0,20.4,0,0
2017-06-25,SAT,JUN,2017,0,0,0,2,101,0.0,20.8,0,0
2017-06-26,SUN,JUN,2017,0,0,0,2,101,1.0,23.5,0,0
2017-06-27,MON,JUN,2017,0,0,0,2,101,1.0,20.6,0,0
2017-06-28,TUE,JUN,2017,0,0,0,2,101,39.3,19.7,0,0
2017-06-29,WED,JUN,2017,0,0,0,2,101,7.0,17.0,0,0
2017-06-30,THU,JUN,2017,0,0,0,2,101,0.0,17.8,0,0
2017-07-01,FRI,JUL,2017,0,0,0,2,101,3.5,15.9,0,0
2017-07-02,SAT,JUL,2017,0,0,0,2,101,0.1,16.9,0,0
2017-07-03,SUN,JUL,2017,0,0,0,2,101,0.0,18.1,0,0
2017-07-04,MON,JUL,2017,0,0,0,2,101,0.0,19.9,0,0
2017-07-05,TUE,JUL,2017,0,0,0,2,101,0.0,21.7,0,0
2017-07-06,WED,JUL,2017,0,0,0,2,101,5.2,22.9,0,0
2017-07-07,THU,JUL,2017,0,0,0,2,101,0.9,22.6,0,0
2017-07-08,FRI,JUL,2017,0,0,0,2,101,0.0,24.3,0,0
2017-07-09,SAT,JUL,2017,0,0,0,2,101,8.4,23.4,0,0
2017-07-10,SUN,JUL,2017,0,0,0,2,101,3.4,21.2,0,0
2017-07-11,MON,JUL,2017,0,0,0,2,101,0.6,19.6,0,0
2017-07-12,TUE,JUL,2017,0,0,0,2,101,6.5,17.6,0,0
2017-07-13,WED,JUL,2017,0,0,0,2,101,0.0,15.4,0,0
2017-07-14,THU,JUL,2017,0,0,0,2,101,1.7,16.9,0,0
2017-07-15,FRI,JUL,2017,0,0,0,2,101,0.0,15.8,0,0
2017-07-16,SAT,JUL,2017,0,0,0,2,101,0.0,18.2,0,0
2017-07-17,SUN,JUL,2017,0,0,0,2,101,0.0,21.6,0,0
2017-07-18,MON,JUL,2017,0,0,0,2,101,0.0,23.5,0,0
2017-07-19,TUE,JUL,2017,0,0,0,2,101,0.9,25.1,0,0
2017-07-20,WED,JUL,2017,0,0,0,2,101,4.0,20.3,1,0
2017-07-21,THU,JUL,2017,0,0,0,2,101,0.5,22.7,1,0
2017-07-22,FRI,JUL,2017,0,0,0,2,101,0.0,21.9,1,0
2017-07-23,SAT,JUL,2017,0,0,0,2,101,0.0,20.6,1,0
2017-07-24,SUN,JUL,2017,0,0,0,2,101,2.0,15.9,1,0
2017-07-25,MON,JUL,2017,0,0,0,2,101,33.7,13.8,1,0
2017-07-26,TUE,JUL,2017,0,0,0,2,101,15.7,14.5,1,0
2017-07-27,WED,JUL,2017,1,0,0,2,101,3.0,16.8,0,1
2017-07-28,THU,JUL,2017,1,0,0,2,101,0.0,18.1,0,1
2017-07-29,FRI,JUL,2017,1,0,0,2,101,0.0,20.3,0,1
2017-07-30,SAT,JUL,2017,1,0,0,2,101,5.8,22.6,0,1
2017-07-31,SUN,JUL,2017,1,0,0,2,101,4.3,21.0,0,1
2017-08-01,MON,AUG,2017,1,0,0,2,101,0.1,23.2,0,1
2017-08-02,TUE,AUG,2017,1,0,0,2,101,5.5,22.5,0,1
2017-08-03,WED,AUG,2017,1,0,0,2,101,0.0,21.6,0,0
2017-08-04,THU,AUG,2017,1,0,0,2,101,0.0,20.4,0,0
2017-08-05,FRI,AUG,2017,1,0,0,2,101,5.8,19.4,0,0
2017-08-06,SAT,AUG,2017,1,0,0,2,101,0.0,17.2,0,0
2017-08-07,SUN,AUG,2017,1,0,0,2,101,0.0,17.9,0,0
2017-08-08,MON,AUG,2017,1,0,0,2,101,0.1,18.3,0,0
2017-08-09,TUE,AUG,2017,1,0,0,2,101,1.2,19.4,0,0
2017-08-10,WED,AUG,2017,1,0,0,2,101,13.7,15.1,0,0
2017-08-11,THU,AUG,2017,1,0,0,2,101,3.5,14.3,0,0
2017-08-12,FRI,AUG,2017,1,0,0,2,101,0.9,15.3,0,0
2017-08-13,SAT,AUG,2017,1,0,0,2,101,0.5,17.3,0,0
2017-08-14,SUN,AUG,2017,1,0,0,2,101,0.0,20.0,0,0
2017-08-15,MON,AUG,2017,1,0,0,2,101,0.9,21.6,0,0
2017-08-16,TUE,AUG,2017,1,0,0,2,101,7.1,20.5,0,0
2017-08-17,WED,AUG,2017,1,0,0,2,101,0.0,21.1,0,0
2017-08-18,THU,AUG,2017,1,0,0,2,101,14.0,20.1,0,0
2017-08-19,FRI,AUG,2017,1,0,0,2,101,0.0,16.5,0,0
2017-08-20,SAT,AUG,2017,1,0,0,2,101,0.0,15.5,0,0
2017-08-21,SUN,AUG,2017,1,0,0,2,101,0.0,14.9,0,0
2017-08-22,MON,AUG,2017,1,0,0,2,101,0.0,15.6,0,0
2017-08-23,TUE,AUG,2017,1,0,0,2,101,0.0,18.3,0,0
2017-08-24,WED,AUG,2017,1,0,0,2,101,0.0,19.4,0,0
2017-08-25,THU,AUG,2017,1,0,0,2,101,0.1,21.0,0,0
2017-08-26,FRI,AUG,2017,1,0,0,2,101,0.0,22.3,0,0
2017-08-27,SAT,AUG,2017,1,0,0,2,101,0.0,21.1,0,0
2017-08-28,SUN,AUG,2017,1,0,0,2,101,0.0,20.5,0,0
2017-08-29,MON,AUG,2017,1,0,0,2,101,0.0,20.8,0,0
2017-08-30,TUE,AUG,2017,1,0,0,2,101,6.4,23.3,0,0
2017-08-31,WED,AUG,2017,1,0,0,2,101,4.7,17.7,0,0
2017-09-01,THU,SEP,2017,1,0,0,2,101,0.0,14.7,0,0
2017-09-02,FRI,SEP,2017,1,0,0,2,101,0.0,12.9,0,0
2017-09-03,SAT,SEP,2017,1,0,0,2,101,1.0,12.1,0,0
2017-09-04,SUN,SEP,2017,1,0,0,2,101,0.0,14.0,0,0
2017-09-05,MON,SEP,2017,1,0,0,2,101,1.9,18.7,0,0
2017-09-06,TUE,SEP,2017,1,0,0,2,101,0.0,18.0,0,0
2017-09-07,WED,SEP,2017,1,0,0,2,101,0.0,14.5,0,0
2017-09-08,THU,SEP,2017,1,0,0,2,101,0.0,15.3,0,0
2017-09-09,FRI,SEP,2017,1,0,0,2,101,1.4,14.2,0,0
2017-09-10,SAT,SEP,2017,0,0,0,2,101,0.0,13.7,0,0
2017-09-11,SUN,SEP,2017,0,0,0,2,101,0.2,12.6,0,0
2017-09-12,MON,SEP,2017,0,0,0,2,101,0.0,13.8,0,0
2017-09-13,TUE,SEP,2017,0,0,0,2,101,33.6,13.7,0,0
2017-09-14,WED,SEP,2017,0,0,0,2,101,8.9,11.2,0,0
2017-09-15,THU,SEP,2017,0,0,0,2,101,0.0,12.1,0,0
2017-09-16,FRI,SEP,2017,0,0,0,2,101,0.1,9.7,0,0
2017-09-17,SAT,SEP,2017,0,0,0,2,101,0.0,11.0,0,0
2017-09-18,SUN,SEP,2017,0,0,0,2,101,0.1,11.4,0,0
2017-09-19,MON,SEP,2017,0,0,0,2,101,0.9,11.7,0,0
2017-09-20,TUE,SEP,2017,0,0,0,2,101,2.0,11.5,0,0
2017-09-21,WED,SEP,2017,0,0,0,2,101,0.0,10.6,0,0
2017-09-22,THU,SEP,2017,0,0,0,2,101,0.0,11.9,0,0
2017-09-23,FRI,SEP,2017,0,0,0,2,101,0.0,13.1,0,0
2017-09-24,SAT,SEP,2017,0,0,0,2,101,0.0,12.8,0,0
2017-09-25,SUN,SEP,2017,0,0,0,2,101,0.7,12.1,0,0
2017-09-26,MON,SEP,2017,0,0,0,2,101,0.0,13.4,0,0
2017-09-27,TUE,SEP,2017,0,0,0,2,101,0.0,13.5,0,0
2017-09-28,WED,SEP,2017,0,0,0,2,101,0.0,14.8,0,0
2017-09-29,THU,SEP,2017,0,0,0,2,101,0.2,16.0,0,0
2017-09-30,FRI,SEP,2017,0,0,0,2,101,5.0,16.0,0,0
2017-10-01,SAT,OCT,2017,0,0,1,2,101,0.0,11.6,0,0
2017-10-02,SUN,OCT,2017,0,0,1,2,101,14.1,12.6,0,0
2017-10-03,MON,OCT,2017,0,1,0,2,101,1.7,12.0,0,0
2017-10-04,TUE,OCT,2017,0,0,0,2,101,0.0,11.0,0,0
2017-10-05,WED,OCT,2017,0,0,0,2,101,3.9,12.0,0,0
2017-10-06,THU,OCT,2017,0,0,0,2,101,1.3,8.9,0,0
2017-10-07,FRI,OCT,2017,0,0,0,2,101,1.6,10.1,0,0
2017-10-08,SAT,OCT,2017,0,0,0,2,101,3.4,11.2,0,0
2017-10-09,SUN,OCT,2017,0,0,0,2,101,0.4,11.3,0,0
2017-10-10,MON,OCT,2017,0,0,0,2,101,1.7,11.6,0,0
2017-10-11,TUE,OCT,2017,0,0,0,2,101,0.0,12.5,0,0
2017-10-12,WED,OCT,2017,0,0,0,2,101,0.0,12.7,0,0
2017-10-13,THU,OCT,2017,0,0,0,2,101,0.0,14.1,0,0
2017-10-14,FRI,OCT,2017,0,0,0,2,101,0.0,13.1,0,0
2017-10-15,SAT,OCT,2017,0,0,0,2,101,0.0,12.8,0,0
2017-10-16,SUN,OCT,2017,0,0,0,2,101,0.0,13.5,0,0
2017-10-17,MON,OCT,2017,0,0,0,2,101,0.0,12.6,0,0
2017-10-18,TUE,OCT,2017,0,0,0,2,101,0.0,11.5,0,0
2017-10-19,WED,OCT,2017,0,0,0,2,101,0.0,11.1,0,0
2017-10-20,THU,OCT,2017,0,0,0,2,101,0.0,12.8,0,0
2017-10-21,FRI,OCT,2017,0,0,0,2,101,4.9,13.1,0,0
2017-10-22,SAT,OCT,2017,0,0,0,2,101,0.2,9.6,0,0
2017-10-23,SUN,OCT,2017,0,0,0,2,101,0.3,9.3,0,0
2017-10-24,MON,OCT,2017,0,0,0,2,101,0.4,11.7,0,0
2017-10-25,TUE,OCT,2017,0,0,0,2,101,0.0,13.1,0,0
2017-10-26,WED,OCT,2017,0,0,0,2,101,1.3,10.8,0,0
2017-10-27,THU,OCT,2017,0,0,0,2,101,0.5,10.8,0,0
2017-10-28,FRI,OCT,2017,0,0,0,2,101,3.2,8.1,0,0
2017-10-29,SAT,OCT,2017,0,0,1,2,101,2.8,8.7,0,0
2017-10-30,SUN,OCT,2017,1,0,1,2,101,0.1,5.7,0,0
2017-10-31,MON,OCT,2017,1,1,1,2,101,0.1,4.9,0,0
2017-11-01,TUE,NOV,2017,1,1,0,2,101,0.0,7.4,0,0
2017-11-02,WED,NOV,2017,1,0,0,2,101,0.0,9.3,0,0
2017-11-03,THU,NOV,2017,1,0,0,2,101,0.0,8.0,0,0
2017-11-04,FRI,NOV,2017,0,0,0,2,101,0.4,6.7,0,0
2017-11-05,SAT,NOV,2017,0,0,0,2,101,7.7,7.3,0,0
2017-11-06,SUN,NOV,2017,0,0,0,2,101,0.0,5.3,0,0
2017-11-07,MON,NOV,2017,0,0,0,2,101,0.0,6.6,0,0
2017-11-08,TUE,NOV,2017,0,0,0,2,101,0.9,7.1,0,0
2017-11-09,WED,NOV,2017,0,0,0,2,101,0.2,6.9,0,0
2017-11-10,THU,NOV,2017,0,0,0,2,101,2.6,5.7,0,0
2017-11-11,FRI,NOV,2017,0,0,0,2,101,4.2,5.8,0,0
2017-11-12,SAT,NOV,2017,0,0,0,2,101,18.5,2.8,0,0
2017-11-13,SUN,NOV,2017,0,0,0,2,101,0.2,3.2,0,0
2017-11-14,MON,NOV,2017,0,0,0,2,101,0.0,0.5,0,0
2017-11-15,TUE,NOV,2017,0,0,0,2,101,0.0,1.9,0,0
2017-11-16,WED,NOV,2017,0,0,0,2,101,0.0,2.3,0,0
2017-11-17,THU,NOV,2017,0,0,0,2,101,0.6,3.3,0,0
2017-11-18,FRI,NOV,2017,0,0,0,2,101,1.6,4.5,0,0
2017-11-19,SAT,NOV,2017,0,0,0,2,101,1.7,4.2,0,0
2017-11-20,SUN,NOV,2017,0,0,0,2,101,0.7,3.6,0,0
2017-11-21,MON,NOV,2017,0,0,0,2,101,1.4,6.7,0,0
2017-11-22,TUE,NOV,2017,0,0,0,2,101,0.0,6.1,0,0
2017-11-23,WED,NOV,2017,0,0,0,2,101,0.0,7.6,0,0
2017-11-24,THU,NOV,2017,0,0,0,2,101,6.3,10.8,0,0
2017-11-25,FRI,NOV,2017,0,0,0,2,101,12.8,6.1,0,0
2017-11-26,SAT,NOV,2017,0,0,0,2,101,0.0,2.4,0,0
2017-11-27,SUN,NOV,2017,0,0,0,2,101,12.4,3.5,0,0
2017-11-28,MON,NOV,2017,0,0,0,2,101,3.5,4.3,0,0
2017-11-29,TUE,NOV,2017,0,0,0,2,101,1.1,1.5,0,0
2017-11-30,WED,NOV,2017,0,0,0,2,101,2.4,0.9,0,0
2017-12-01,THU,DEC,2017,0,0,0,2,101,0.0,-0.3,0,0
2017-12-02,FRI,DEC,2017,0,0,0,2,101,0.0,-2.2,0,0
2017-12-03,SAT,DEC,2017,0,0,0,2,101,4.3,-1.7,0,0
